id,type,title,author_1,author_2,author_3,author_4,author_5,author_6,author_7,author_8,author_9,author_10,book_editor_1,book_editor_2,book_editor_3,book_editor_4,book_editor_5,book_editor_6,book_editor_7,book_editor_8,book_editor_9,book_editor_10,in_book_title,book_publisher,book_publisher_place,pages,year,main_theme,secondary_theme,lang,link,doi,publication_country,search_term,rest
1544,Book,Educação para a cidadania global: a abordagem da UNESCO,UNESCO,,,,,,,,,,,,,,,,,,,,,Representação da UNESCO no Brasil,Brasília,,2015,"['conceptual publications', 'Theoretical']",[],Portuguese,https://unesdoc.unesco.org/ark:/48223/pf0000371292,NOT FOUND,Brazil,,
1548,Book,"La transición a la Sostenibilidad. Un desafío urgente para la ciencia, la educación y la acción ciudadana. Temas clave de reflexión y acción.","Vilches, A.","Macías, O.","Gil-Pérez, D.",,,,,,,,,,,,,,,,,,,OEI,Madrid,,2014,['Policy related research'],[],Spanish,https://www.miteco.gob.es/es/ceneam/recursos/pag-web/transicion-sostenibilidad.aspx,NOT FOUND,,EDUCACIÓN PARA EL DESARROLLO SOSTENIBLE,
1588,Book,Expandiendo la Educación para el Desarrollo en la Universidad,"Fueyo, A.","Rodríguez-Hoyos, C. (Eds.)",,,,,,,,,,,,,,,,,,,,Editorial Manuscritos-Universidad de Cantabria,Madrid,,2015,['Higher education research'],[],Spanish,,NOT FOUND,,EDUCACIÓN PARA EL DESARROLLO,
1656,Book,Construimos biocivilización. Hacia un nuevo paradigma de convivencia planetaria,"Campos, S. (Comp.)",,,,,,,,,,,,,,,,,,,,,Icaria,Barcelona,,2015,"['conceptual publications', 'Theoretical']",[],Spanish,https://icariaeditorial.com/archivo/pdf_libros/construimos%20la%20biocivilizacion.pdf,NOT FOUND,,EDUCACIÓN PARA EL DESARROLLO SOSTENIBLE,
1657,Book,El horizonte de existencia intercultural del buen vivir o vivir bien. Aproximaciones,"Caudillo Félix, G. A.","Ibáñez Izquierdo, A.",,,,,,,,,,,,,,,,,,,,Elaleph,Argentina,,2015,"['conceptual publications', 'Theoretical']",[],Spanish,,NOT FOUND,,EDUCACIÓN PARA LA TRANSFORMACIÓN SOCIAL,
1658,Book,Cambiar la educación para cambiar el mundo. Hacia una educación… ¡Por una acción educativa emancipadora! Actas del IV Congreso de Educación para el Desarrollo,"Celorio, G.","López de Munain, A. (Coords.)",,,,,,,,,,,,,,,,,,,,Vitoria-,Gasteiz,,2015,"['conceptual publications', 'Theoretical']",[],Spanish,http://publicaciones.hegoa.ehu.eus/uploads/pdfs/271/Actas_IV_Congreso_ED.pdf?1488539841,NOT FOUND,,EDUCACIÓN PARA EL DESARROLLO,
1659,Book,Identidad cosmopolita global. Un nuevo paradigma educativo-social para un mundo nuevo,"García-Rincón de Castro, C. (Coord.)",,,,,,,,,,,,,,,,,,,,,PPC,Madrid,,2015,"['conceptual publications', 'Theoretical']",[],Spanish,,NOT FOUND,,CIUDADANÍA GLOBAL,
1660,Book,"Educación, desarrollo y cohesión social. Castilla La Mancha, Ediciones de la Universidad de Castilla-La Mancha","González Geraldo, J. L. (Coord.)",,,,,,,,,,,,,,,,,,,,,Ediciones de la Universidad de Castilla-La Mancha,Castilla La Mancha,,2015,"['conceptual publications', 'Theoretical']",[],Spanish,https://dialnet.unirioja.es/servlet/libro?codigo=652312,NOT FOUND,,EDUCACIÓN PARA EL DESARROLLO,
1689,Book,Deconstruir la alteridad desde la Didáctica de las Ciencias Sociales. Educar para una ciudadanía global,"García Ruiz, C. R.","Arroyo Doreste, A.","Andreu Mediero, B. (Eds.)",,,,,,,,,,,,,,,,,,,Las Palmas,de Gran Canaria,,2016,['Formal Education'],[],Spanish,https://dialnet.unirioja.es/servlet/extart?codigo=5479263,NOT FOUND,,CIUDADANÍA GLOBAL,
1728,Book,Hacia una cooperación internacional transformadora. Solidaridades y aprendizajes con movimientos sociales por los derechos humanos,"Belda-Miguel, S.","Boni, A.","Sañudo, M. F.",,,,,,,,,,,,,,,,,,,Icaria,Barcelona,,2016,"['community work', 'Informal education including youth work, media']",[],Spanish,https://www.researchgate.net/publication/305317059_Hacia_una_cooperacion_internacional_transformadora_Solidaridades_y_aprendizajes_con_los_movimientos_sociales_por_los_derechos_humanos_en_Colombia,NOT FOUND,,EDUCACIÓN PARA LA TRANSFORMACIÓN SOCIAL,
1789,Book,Más allá de lo imposible. La dimensión política de los derechos humanos en el siglo XXI,"De la Rosa, C. (coord.)",,,,,,,,,,,,,,,,,,,,,Txalaparta,Tafalla,,2016,"['conceptual publications', 'Theoretical']",[],Spanish,https://revistas.usal.es/index.php/1130-3743/article/view/16718/17360,NOT FOUND,,CIUDADANÍA GLOBAL,
1790,Book,"Interculturalidad y educación desde el sur. Contextos, experiencias y voces","Di Caudo, M. V.","Llanos Erazo, D.","Ospina Alvarado, M. C. (Coords)",,,,,,,,,,,,,,,,,,,CLACSO-Universidad de Manizales-CINDE-Universidad Politécnica Salesiana,Quito,,2016,"['conceptual publications', 'Theoretical']",[],Spanish,http://biblioteca.clacso.edu.ar/clacso/se/20161004101819/Interculturalidad_y_educacion.pdf,NOT FOUND,,EDUCACIÓN PARA LA TRANSFORMACIÓN SOCIAL,
1791,Book,"Educación, sociedad e interculturalidad: diálogos desde la comprensión y acción educativa en América Latina. Vicerrectoría de Universidad Abierta y a Distancia VUAD","Gómez Arévalo, J. A. (comp.)",,,,,,,,,,,,,,,,,,,,,Vicerrectoría de Universidad Abierta and a Distancia VUAD.,,,2016,"['conceptual publications', 'Theoretical']",[],Spanish,"https://ediciones.usta.edu.co/index.php/publicaciones/ciencias-sociales/educación,-sociedad-e-interculturalidad-diálogos-desde-la-comprensión-y-acción-educativa-en-américa-latina-detail",NOT FOUND,,EDUCACIÓN PARA LA TRANSFORMACIÓN SOCIAL,
1792,Book,Pasado y presente de los derechos humanos. Mirando al futuro,"Pando Ballesteros, M. P.","Muñoz Ramírez, A.","Garrido Rodríguez, P. (Coords.)",,,,,,,,,,,,,,,,,,,Los libros de la catarata,Madrid,,2016,"['conceptual publications', 'Theoretical']",[],Spanish,https://dialnet.unirioja.es/servlet/libro?codigo=661848,NOT FOUND,,CIUDADANÍA GLOBAL,
1811,Book,Hacia una educación crítica y transformadora. Marco teórico-pedagógico para integrar la soberanía alimentaria con enfoque de género en los centros de Secundaria,"Celorio, G.",,,,,,,,,,,,,,,,,,,,,Hegoa-VSF,Bilbao,,2017,['Formal Education'],[],Spanish,http://publicaciones.hegoa.ehu.eus/uploads/pdfs/343/ED_critica_y_transformadora.pdf?1507288425,NOT FOUND,,EDUCACIÓN PARA LA TRANSFORMACIÓN SOCIAL,
1812,Book,"X seminario de investigaciones en educación ambiental y educación para el desarrollo sostenible: Nuevos escenarios, retos y propuestas para el reequilibrio sustentable","Limón-Domínguez, D.","Lugo-Muñoz, M. (Eds.)",,,,,,,,,,,,,,,,,,,,Organismo Autónomo Parques Nacionales,Madrid,,2017,['Formal Education'],[],Spanish,https://www.miteco.gob.es/es/ceneam/recursos/documentos/publicacion-seminario-investigacion_tcm30-441626.pdf,NOT FOUND,,EDUCACIÓN PARA EL DESARROLLO SOSTENIBLE,
1813,Book,"Aportaciones a la educación intercultural y a la diversidad cultural. Melilla, GEEPP Ediciones","López Belmonte, J. L. (Coord.)",,,,,,,,,,,,,,,,,,,,,GEEPP Ediciones,Melilla,,2017,['Formal Education'],[],Spanish,https://digibug.ugr.es/bitstream/handle/10481/54354/8089-24093-2-PB.pdf?sequence=1&isAllowed=y,NOT FOUND,,CIUDADANÍA GLOBAL,
1814,Book,"La importancia del análisis crítico del discurso y la gramática visual para analizar textos. Propuesta de actividades enmarcadas en la educación para el desarrollo, la educación con perspectiva de género y la educación para la paz","Martínez Lirola, M.",,,,,,,,,,,,,,,,,,,,,Editorial Comares,Granada,,2017,['Formal Education'],[],Spanish,http://www.sinergiased.org/index.php/revista/item/157,NOT FOUND,,EDUCACIÓN PARA EL DESARROLLO,
1815,Book,"Aprovechamiento didáctico de espacios verdes en un centro educativo. Madrid, Dirección General de Becas y Ayudas al Estudio","Perdices, M.C.","Ruiz, M.J.","Merino, C.","Morán, R.",,,,,,,,,,,,,,,,,,Consejería de Educación e Investigación.,,,2017,['Formal Education'],[],Spanish,https://www.miteco.gob.es/es/ceneam/recursos/materiales/aprovechamiento-didactico-espacios-verdes.aspx,NOT FOUND,,EDUCACIÓN PARA EL DESARROLLO SOSTENIBLE,
1856,Book,"La nueva agenda educativa para América Latina: Los objetivos para 2030. Madrid, Universidad de Alcalá-Educación 2030-UNESCO-Fundación Santillana",Fundación Santillana,,,,,,,,,,,,,,,,,,,,,Universidad de Alcalá-Educación 2030-UNESCO-Fundación Santillana,Madrid,,2017,['Policy related research'],[],Spanish,https://www.fundacionsantillana.com/PDFs/860697.PDF,NOT FOUND,,EDUCACIÓN PARA EL DESARROLLO SOSTENIBLE,
1857,Book,España solidaria. Historia de la cooperación española al desarrollo (1986-2016),"Villena, M. A.",,,,,,,,,,,,,,,,,,,,,Gestión 2000,Madrid,,2017,['Policy related research'],[],Spanish,https://dialnet.unirioja.es/servlet/libro?codigo=705310,NOT FOUND,,EDUCACIÓN PARA EL DESARROLLO,
1904,Book,"Ecos, significados y sentidos: debates actuales sobre derechos humanos en contextos diversos","Fernández, A.","Llanán, J. (Comps.)",,,,,,,,,,,,,,,,,,,,"Argentina, FDER: Facultad de Derecho de la Universidad de Rosario",Rosario,,2017,"['conceptual publications', 'Theoretical']",[],Spanish,https://rephip.unr.edu.ar/bitstream/handle/2133/7407/DEBATES%20ACTUALES%20SOBRE%20DERECHOS%20HUMANOS.pdf?sequence=3,NOT FOUND,,CIUDADANÍA GLOBAL,
1905,Book,"Educación y capacidades hacia un nuevo enfoque del desarrollo humano. Madrid, Dykinson","Ibáñez-Martín, J. A.","Fuentes Gómez-Calcerrada, J. L. (Dir.)",,,,,,,,,,,,,,,,,,,,Dykinson,Madrid,,2017,"['conceptual publications', 'Theoretical']",[],Spanish,http://www.scielo.org.mx/pdf/peredu/v40n162/0185-2698-peredu-40-162-206.pdf,NOT FOUND,,CIUDADANÍA GLOBAL,
1906,Book,La educación ante los retos de una nueva ciudadanía. Actas del XIV Congreso Internacional de Teoría de la Educación,"Minguez, R.","Romero, E. (Coords.)",,,,,,,,,,,,,,,,,,,,Servicio de Publicaciones de la Universidad de Murcia,Murcia,,2017,"['conceptual publications', 'Theoretical']",[],Spanish,https://digitum.um.es/digitum/handle/10201/57819,NOT FOUND,,CIUDADANÍA GLOBAL,
1907,Book,"Colapso: capitalismo terminal, transición ecosocial, ecofascimos. Buenos Aires, Libros de Anarres","Taibo, C.",,,,,,,,,,,,,,,,,,,,,Libros de Anarres,Buenos Aires,,2017,"['conceptual publications', 'Theoretical']",[],Spanish,http://www.fondation-besnard.org/IMG/pdf/taibo_-_colapso_final-1.pdf,NOT FOUND,,EDUCACIÓN PARA EL DESARROLLO SOSTENIBLE,
1908,Book,"Transformar Nuestro Mundo, ¿realidad o ficción? Reflexiones sobre la Agenda 2030 para el Desarrollo Sostenible. Bilbao","Uria, A.","Villalba, A.","Viota, N. (dir.).",,,,,,,,,,,,,,,,,,,Ed. UNESCO Etxea - Centro UNESCO del País Vasco.,,,2017,"['conceptual publications', 'Theoretical']",[],Spanish,https://www.unescoetxea.org/dokumentuak/transformar_nuestro_mundo.pdf,NOT FOUND,,EDUCACIÓN PARA LA TRANSFORMACIÓN SOCIAL,
1909,Book,"Educación, salud y TIC en contextos multiculturales: Nuevos espacios de intervención.","Zapata, R. et al. (Ed.)",,,,,,,,,,,,,,,,,,,,,editorial de la Universidad de Almería,Almería,,2017,"['conceptual publications', 'Theoretical']",[],Spanish,https://dialnet.unirioja.es/servlet/libro?codigo=703495,NOT FOUND,,CIUDADANÍA GLOBAL,
1932,Book,"Fundamentos de enseñanza y aprendizaje para una educación universal, intercultural y bilingüe. Barcelona: Octaedro","Amor Almedina, M. I. (Coord.)",,,,,,,,,,,,,,,,,,,,,Octaedro,Barcelona,,2018,['Formal Education'],[],Spanish,https://dialnet.unirioja.es/servlet/libro?codigo=724592,NOT FOUND,,CIUDADANÍA GLOBAL,
1933,Book,Centros educativos transformadores. Rasgos y propuestas para avanzar,Movimiento por la educación transformadora,la ciudadanía global,,,,,,,,,,,,,,,,,,,,AECID-Fundación Intered,Madrid,,2018,['Formal Education'],[],Spanish,https://www.intered.org/sites/default/files/intered_centros_educativos_transformadores.pdf,NOT FOUND,,EDUCACIÓN PARA LA TRANSFORMACIÓN SOCIAL,
1934,Book,"¡Nosotros proponemos! Ciudadanía, Sostenibilidad e Innovación Geográfica ante los desafíos educativos de la sociedad. Barcelona Graó","Rodríguez Domenech, M. A.","Claudino, S. (Coord.)",,,,,,,,,,,,,,,,,,,,Graó,Barcelona,,2018,['Formal Education'],[],Spanish,https://dialnet.unirioja.es/servlet/libro?codigo=742220,NOT FOUND,,EDUCACIÓN PARA EL DESARROLLO SOSTENIBLE,
1954,Book,El aprendizaje-Servicio en la Universidad. Una metodología docente y de investigación al servicio de la justicia social y el desarrollo sostenible,"Sánchez Sánchez, M.C. (Ed.)",,,,,,,,,,,,,,,,,,,,,Comunicación Social,Salamanca,,2018,['Higher education research'],[],Spanish,https://rio.upo.es/xmlui/bitstream/handle/10433/6323/El_aprendizaje-servicio_en_la_universidad.pdf?sequence=1&isAllowed=y,NOT FOUND,,EDUCACIÓN PARA EL DESARROLLO SOSTENIBLE,
1962,Book,Nuevos movimientos sociales. De la calle a los ayuntamientos,"Ibarra, P.","Martí i Puig, S.","Cortina-Oriol, M. (Eds.)",,,,,,,,,,,,,,,,,,,Icaria,Barcelona,,2018,"['community work', 'Informal education including youth work, media']",[],Spanish,https://icariaeditorial.com/mas-madera/4629-nuevos-movimientos-sociales-de-la-calle-a-los-ayuntamientos.html,NOT FOUND,,EDUCACIÓN PARA LA TRANSFORMACIÓN SOCIAL,
2017,Book,"Educación en la sociedad del conocimiento y desarrollo sostenible: XXXVII seminario interuniversitario de teoría de la educación. La Laguna, Universidad de La Laguna","Barroso, M. C. (Coord.)",,,,,,,,,,,,,,,,,,,,,Universidad de La Laguna,La Laguna,,2018,"['conceptual publications', 'Theoretical']",[],Spanish,https://dialnet.unirioja.es/servlet/libro?codigo=723810,NOT FOUND,,EDUCACIÓN PARA EL DESARROLLO SOSTENIBLE,
2018,Book,"Comunidad, desarrollo y escenarios educativos emancipatorios: Reflexionando la alteridad sociocultural. Murcia, Compobell","Muñoz P.,","Vitón de Antonio, M. J.",,,,,,,,,,,,,,,,,,,,Compobell,Murcia,,2018,"['conceptual publications', 'Theoretical']",[],Spanish,https://dialnet.unirioja.es/servlet/libro?codigo=728147,NOT FOUND,,EDUCACIÓN PARA LA TRANSFORMACIÓN SOCIAL,
2019,Book,Educación crítica y emancipación. Barcelona: Octaedro-CLACSO,"Salazar, A. L. et al.",,,,,,,,,,,,,,,,,,,,,Octaedro-CLACSO,Barcelona,,2018,"['conceptual publications', 'Theoretical']",[],Spanish,http://biblioteca.clacso.edu.ar/clacso/se/20181219114645/Educacion_critica2.pdf,NOT FOUND,,EDUCACIÓN PARA LA TRANSFORMACIÓN SOCIAL,
2041,Book,El papel de la educación y el desarrollo de la ciudadanía intercultural en el Perú,"Aguirre Chávez, F.","Violeta Asencios Trujillo, L.","López Rengifo, C. F.","Piñas Rivera, L. C.","Asencios Trujillo, L.","Gallegos Espinoza, D.",,,,,,,,,,,,,,,,"Voces de la Educación - Escuela Normal Superior Veracruzana ""Dr",México,,2019,['Formal Education'],[],Spanish,https://dialnet.unirioja.es/descarga/libro/734705.pdf,NOT FOUND,,CIUDADANÍA GLOBAL,
2042,Book,La educación para el desarrollo y la ciudadanía global. Una experiencia de investigación-acción participativa,"DePalma, R. (Coord.)",,,,,,,,,,,,,,,,,,,,,Graó,Barcelona,,2019,['Formal Education'],[],Spanish,,NOT FOUND,,EDUCACIÓN PARA EL DESARROLLO,
2043,Book,"Lo que no se ve no existe: artes, imagen y educación para el desarrollo. UNED, Universidad Nacional de Educación a Distancia","Escaño, C. (Coord.).",,,,,,,,,,,,,,,,,,,,,"UNED, Universidad Nacional de Educación a Distancia.",,,2019,['Formal Education'],[],Spanish,http://portal.uned.es/Publicaciones/htdocs/pdf.jsp?articulo=0102082CT01A01,NOT FOUND,,EDUCACIÓN PARA EL DESARROLLO,
2068,Book,Innovación social colectiva. Experiencias para la transición a la sostenibilidad desde la ciudadanía organizada,"Belda, S.","Pellicer, V. (Eds.)",,,,,,,,,,,,,,,,,,,,Icaria,Barcelona,,2019,"['community work', 'Informal education including youth work, media']",[],Spanish,https://icariaeditorial.com/novedades/23-innovacion-social-colectiva-experiencias-para-la-transicion-a-la-sostenibilidad-desde-la-ciudadania-organizada.html,NOT FOUND,,EDUCACIÓN PARA EL DESARROLLO SOSTENIBLE,
2084,Book,"Volver a pisar las calles. Internacionalismo, cooperación y justicia global para el siglo XXI","Carrillo Ponce, M.",,,,,,,,,,,,,,,,,,,,,Icaria,Barcelona,,2019,['Policy related research'],[],Spanish,https://icariaeditorial.com/inicio/40-volver-a-pisar-las-calles-internacionalismo-cooperacion-y-justicia-global-para-el-siglo-xxi.html,NOT FOUND,,CIUDADANÍA GLOBAL,
2085,Book,Nuevas lecciones para la defensa legal de los derechos humanos de la infancia y la adolescencia en Paraguay. La convención sobre los derechos del niño en Paraguay. Avances y retrocesos en el treinta aniversario de su aprobación.,"Ravetllat, I.","Sanabria, C. P. (Coord.)",,,,,,,,,,,,,,,,,,,,Editora Continental,Paragua,,2019,['Policy related research'],[],Spanish,https://cpmarketingnews.com/9789996712241/nuevas-lecciones-para-la-defensa-legal-de-los-derechos-humanos-de-la-infancia-y-la-adolescencia-/,NOT FOUND,,CIUDADANÍA GLOBAL,
2086,Book,Modelo sistemático del currículo de la educación física de calidad (CEFC): Un desafío para el desarrollo social inclusivo y la promoción del diálogo intercultural,"Romero García, A.","Clavijo Gutiérrez, N. O.",,,,,,,,,,,,,,,,,,,,Promedios: Universidad Santo Tomás (USTA),Colombia,,2019,['Policy related research'],[],Spanish,https://dialnet.unirioja.es/servlet/libro?codigo=739751,NOT FOUND,,CIUDADANÍA GLOBAL,
2116,Book,Agenda 2030. Claves para la transformación sostenible,"Alfaro Ameiro, M. et al.",,,,,,,,,,,,,,,,,,,,,La Catarata,Madrid,,2019,"['conceptual publications', 'Theoretical']",[],Spanish,https://dialnet.unirioja.es/servlet/libro?codigo=733949,NOT FOUND,,EDUCACIÓN PARA EL DESARROLLO SOSTENIBLE,
2117,Book,"Perspectivas decoloniales sobre la educación. Málaga, Universidad de Málaga (UMA)-Universidade Estadual do Centro-Oeste","De Melo, A. et. al.",,,,,,,,,,,,,,,,,,,,,,,,2019,"['conceptual publications', 'Theoretical']",[],Spanish,http://otrasvoceseneducacion.org/wp-content/uploads/2019/06/Perspectivas_decoloniales_sobre_la_educacion.pdf,NOT FOUND,,EDUCACIÓN PARA LA TRANSFORMACIÓN SOCIAL,
2119,Book,"Educación, sociedad e interculturalidad. XVII Premio intercultural “Luis Rodríguez” de investigación e innovación sobre interculturalidad","Osuna, M.","Rivera, M. (Eds.)",,,,,,,,,,,,,,,,,,,,"Córdoba, UOC Press-Ayuntamiento de Córdoba.",,,2019,"['conceptual publications', 'Theoretical']",[],Spanish,https://dialnet.unirioja.es/servlet/articulo?codigo=7011155,NOT FOUND,,CIUDADANÍA GLOBAL,
2126,Book,Pour une éducation à la diversité culturelle. Les échanges internationaux,"Loubet, J.-P.",,,,,,,,,,,,,,,,,,,,,Edition La Licorne Diffusion L'Harmattan.,,,2015,"['educational partnerships', 'International Volunteering, study visits']",[],French,https://www.editions-harmattan.fr/livre-pour_une_education_a_la_diversite_culturelle_les_echanges_internationaux_jean_pierre_loubet-9782296120938-47522.html,NOT FOUND,(France),,
